RID,Order,Chose_R,Loc.SameValley_Diff,Loc.City_Diff,Wealth.High_Diff,Wealth.Med_Diff,Trust.Med_Diff,Trust.High_Diff,Good.Med_Diff,Good.High_Diff,Relig.Other_Diff,Pueblo.Other_Diff,Population,Version,Age,Sex,School_Yrs,NetIncome,Type,Nonanonymous_Play,Average_Given.Out
281,10,0,-1,0,0,0,-1,0,0,0,0,-1,Moseten,A,45,fem,2,17206,Pueblo,FALSE,0
281,11,1,0,0,1,-1,0,0,1,-1,0,-1,Moseten,A,45,fem,2,17206,Pueblo,FALSE,0
281,12,0,0,-1,0,1,-1,1,0,-1,-1,0,Moseten,A,45,fem,2,17206,Pueblo,FALSE,0
281,13,1,0,0,0,0,0,0,0,0,-1,-1,Moseten,A,45,fem,2,17206,Pueblo,FALSE,0
281,14,0,1,0,0,0,0,0,-1,1,0,0,Moseten,A,45,fem,2,17206,Pueblo,FALSE,0
281,9,0,-1,1,0,0,0,-1,1,-1,0,-1,Moseten,A,45,fem,2,17206,Pueblo,FALSE,0
281,6,0,0,0,-1,1,-1,1,-1,0,-1,1,Moseten,A,45,fem,2,17206,Pueblo,FALSE,0
281,7,1,0,0,0,0,1,-1,0,-1,-1,0,Moseten,A,45,fem,2,17206,Pueblo,FALSE,0
281,8,0,-1,1,0,0,0,0,0,-1,0,-1,Moseten,A,45,fem,2,17206,Pueblo,FALSE,0
231,13,0,0,0,-1,0,0,-1,1,-1,1,0,Moseten,G,40,fem,6,5000,Pueblo,TRUE,3
231,16,0,0,0,0,0,1,0,-1,1,0,0,Moseten,G,40,fem,6,5000,Pueblo,TRUE,3
231,9,0,-1,1,0,0,1,0,-1,0,0,0,Moseten,G,40,fem,6,5000,Pueblo,TRUE,3
231,2,1,-1,0,0,0,0,0,1,-1,0,1,Moseten,G,40,fem,6,5000,Pueblo,TRUE,3
231,15,0,0,1,0,-1,-1,0,1,-1,1,0,Moseten,G,40,fem,6,5000,Pueblo,TRUE,3
231,3,0,1,0,1,0,0,-1,0,0,0,1,Moseten,G,40,fem,6,5000,Pueblo,TRUE,3
231,8,0,0,0,0,0,0,0,0,0,1,1,Moseten,G,40,fem,6,5000,Pueblo,TRUE,3
231,17,0,1,-1,-1,1,0,-1,0,0,1,0,Moseten,G,40,fem,6,5000,Pueblo,TRUE,3
231,18,0,-1,0,0,-1,0,0,0,-1,1,0,Moseten,G,40,fem,6,5000,Pueblo,TRUE,3
231,1,0,0,1,-1,1,-1,1,0,0,-1,0,Moseten,G,40,fem,6,5000,Pueblo,TRUE,3
231,12,0,0,0,-1,1,0,0,-1,1,0,0,Moseten,G,40,fem,6,5000,Pueblo,TRUE,3
231,10,1,1,0,0,0,1,-1,1,0,0,0,Moseten,G,40,fem,6,5000,Pueblo,TRUE,3
231,6,1,-1,1,-1,0,0,-1,1,0,1,0,Moseten,G,40,fem,6,5000,Pueblo,TRUE,3
231,14,0,0,0,1,0,0,1,-1,1,1,1,Moseten,G,40,fem,6,5000,Pueblo,TRUE,3
231,5,1,-1,1,0,-1,0,0,-1,1,0,-1,Moseten,G,40,fem,6,5000,Pueblo,TRUE,3
231,11,1,0,0,0,0,-1,1,0,1,1,0,Moseten,G,40,fem,6,5000,Pueblo,TRUE,3
231,7,0,1,-1,0,0,1,0,-1,0,0,-1,Moseten,G,40,fem,6,5000,Pueblo,TRUE,3
231,4,1,0,-1,1,0,-1,0,0,0,-1,0,Moseten,G,40,fem,6,5000,Pueblo,TRUE,3
223,15,0,0,0,0,1,1,-1,-1,1,1,0,Moseten,A,50,male,8,1650,Pueblo,TRUE,3
223,11,0,0,0,1,-1,0,0,1,-1,0,-1,Moseten,A,50,male,8,1650,Pueblo,TRUE,3
223,12,0,0,-1,0,1,-1,1,0,-1,-1,0,Moseten,A,50,male,8,1650,Pueblo,TRUE,3
223,8,1,-1,1,0,0,0,0,0,-1,0,-1,Moseten,A,50,male,8,1650,Pueblo,TRUE,3
223,13,1,0,0,0,0,0,0,0,0,-1,-1,Moseten,A,50,male,8,1650,Pueblo,TRUE,3
223,1,0,-1,1,1,-1,1,0,0,-1,1,0,Moseten,A,50,male,8,1650,Pueblo,TRUE,3
223,17,1,-1,0,-1,0,0,1,0,0,0,1,Moseten,A,50,male,8,1650,Pueblo,TRUE,3
223,4,1,0,1,0,0,-1,1,1,-1,0,0,Moseten,A,50,male,8,1650,Pueblo,TRUE,3
223,5,1,1,0,0,0,0,1,0,1,0,0,Moseten,A,50,male,8,1650,Pueblo,TRUE,3
223,16,1,0,-1,0,0,0,0,-1,0,-1,-1,Moseten,A,50,male,8,1650,Pueblo,TRUE,3
223,7,0,0,0,0,0,1,-1,0,-1,-1,0,Moseten,A,50,male,8,1650,Pueblo,TRUE,3
223,3,1,1,0,0,0,1,0,0,0,0,0,Moseten,A,50,male,8,1650,Pueblo,TRUE,3
223,14,1,1,0,0,0,0,0,-1,1,0,0,Moseten,A,50,male,8,1650,Pueblo,TRUE,3
223,10,1,-1,0,0,0,-1,0,0,0,0,-1,Moseten,A,50,male,8,1650,Pueblo,TRUE,3
223,18,1,0,0,0,0,0,0,0,0,-1,0,Moseten,A,50,male,8,1650,Pueblo,TRUE,3
223,9,0,-1,1,0,0,0,-1,1,-1,0,-1,Moseten,A,50,male,8,1650,Pueblo,TRUE,3
223,6,0,0,0,-1,1,-1,1,-1,0,-1,1,Moseten,A,50,male,8,1650,Pueblo,TRUE,3
223,2,1,-1,1,0,0,-1,1,0,0,0,1,Moseten,A,50,male,8,1650,Pueblo,TRUE,3
122,13,1,0,0,-1,0,0,-1,1,-1,1,0,Moseten,H,50,fem,8,570,Pueblo,TRUE,0
122,10,1,1,0,0,0,1,-1,1,0,0,0,Moseten,H,50,fem,8,570,Pueblo,TRUE,0
122,18,1,-1,0,0,-1,0,0,0,-1,1,0,Moseten,H,50,fem,8,570,Pueblo,TRUE,0
122,16,1,0,0,0,0,1,0,-1,1,0,0,Moseten,H,50,fem,8,570,Pueblo,TRUE,0
122,3,0,1,0,1,0,0,-1,0,0,0,1,Moseten,H,50,fem,8,570,Pueblo,TRUE,0
122,1,1,0,1,-1,1,-1,1,0,0,-1,0,Moseten,H,50,fem,8,570,Pueblo,TRUE,0
122,7,1,1,-1,0,0,1,0,-1,0,0,-1,Moseten,H,50,fem,8,570,Pueblo,TRUE,0
122,11,1,0,0,0,0,-1,1,0,1,1,0,Moseten,H,50,fem,8,570,Pueblo,TRUE,0
122,17,1,1,-1,-1,1,0,-1,0,0,1,0,Moseten,H,50,fem,8,570,Pueblo,TRUE,0
122,15,0,0,1,0,-1,-1,0,1,-1,1,0,Moseten,H,50,fem,8,570,Pueblo,TRUE,0
122,12,0,0,0,-1,1,0,0,-1,1,0,0,Moseten,H,50,fem,8,570,Pueblo,TRUE,0
122,4,1,0,-1,1,0,-1,0,0,0,-1,0,Moseten,H,50,fem,8,570,Pueblo,TRUE,0
122,2,0,-1,0,0,0,0,0,1,-1,0,1,Moseten,H,50,fem,8,570,Pueblo,TRUE,0
122,8,1,0,0,0,0,0,0,0,0,1,1,Moseten,H,50,fem,8,570,Pueblo,TRUE,0
122,14,0,0,0,1,0,0,1,-1,1,1,1,Moseten,H,50,fem,8,570,Pueblo,TRUE,0
122,9,1,-1,1,0,0,1,0,-1,0,0,0,Moseten,H,50,fem,8,570,Pueblo,TRUE,0
122,5,1,-1,1,0,-1,0,0,-1,1,0,-1,Moseten,H,50,fem,8,570,Pueblo,TRUE,0
122,6,0,-1,1,-1,0,0,-1,1,0,1,0,Moseten,H,50,fem,8,570,Pueblo,TRUE,0
18,3,1,0,0,0,-1,1,0,0,1,-1,0,Moseten,J,40,male,7,-1518,Religion,TRUE,0
18,5,0,0,0,1,-1,1,-1,-1,0,0,1,Moseten,J,40,male,7,-1518,Religion,TRUE,0
18,12,1,1,-1,0,1,1,0,0,0,1,0,Moseten,J,40,male,7,-1518,Religion,TRUE,0
18,14,0,-1,0,-1,0,0,-1,0,0,1,0,Moseten,J,40,male,7,-1518,Religion,TRUE,0
18,16,1,1,-1,0,0,-1,1,0,0,1,0,Moseten,J,40,male,7,-1518,Religion,TRUE,0
18,9,0,-1,0,0,0,0,0,-1,1,1,0,Moseten,J,40,male,7,-1518,Religion,TRUE,0
18,8,0,-1,0,0,0,-1,0,0,0,0,1,Moseten,J,40,male,7,-1518,Religion,TRUE,0
18,6,0,0,1,0,1,0,0,0,0,0,1,Moseten,J,40,male,7,-1518,Religion,TRUE,0
18,10,1,0,-1,1,-1,0,0,0,1,-1,0,Moseten,J,40,male,7,-1518,Religion,TRUE,0
18,17,1,0,1,-1,1,0,0,0,-1,-1,1,Moseten,J,40,male,7,-1518,Religion,TRUE,0
18,11,1,0,1,0,0,-1,1,-1,1,0,0,Moseten,J,40,male,7,-1518,Religion,TRUE,0
18,2,1,1,0,0,0,0,0,1,-1,1,-1,Moseten,J,40,male,7,-1518,Religion,TRUE,0
18,15,0,-1,0,-1,1,1,-1,0,1,1,0,Moseten,J,40,male,7,-1518,Religion,TRUE,0
18,13,0,0,-1,0,0,-1,0,0,1,0,1,Moseten,J,40,male,7,-1518,Religion,TRUE,0
18,4,0,0,-1,0,1,-1,1,0,-1,-1,0,Moseten,J,40,male,7,-1518,Religion,TRUE,0
18,18,1,0,0,0,1,0,0,1,0,0,0,Moseten,J,40,male,7,-1518,Religion,TRUE,0
18,7,0,1,-1,0,0,0,-1,1,-1,0,1,Moseten,J,40,male,7,-1518,Religion,TRUE,0
18,1,0,0,-1,0,0,-1,1,1,-1,0,0,Moseten,J,40,male,7,-1518,Religion,TRUE,0
130,15,1,0,0,0,1,1,-1,-1,1,-1,0,Moseten,B,60,male,6,-15,Pueblo,TRUE,NA
130,3,1,1,0,0,0,1,0,0,0,0,0,Moseten,B,60,male,6,-15,Pueblo,TRUE,NA
130,9,1,-1,1,0,0,0,-1,1,-1,0,-1,Moseten,B,60,male,6,-15,Pueblo,TRUE,NA
130,1,1,-1,1,1,-1,1,0,0,-1,-1,0,Moseten,B,60,male,6,-15,Pueblo,TRUE,NA
130,6,0,0,0,-1,1,-1,1,-1,0,1,1,Moseten,B,60,male,6,-15,Pueblo,TRUE,NA
130,12,0,0,-1,0,1,-1,1,0,-1,1,0,Moseten,B,60,male,6,-15,Pueblo,TRUE,NA
130,8,1,-1,1,0,0,0,0,0,-1,0,-1,Moseten,B,60,male,6,-15,Pueblo,TRUE,NA
130,14,0,1,0,0,0,0,0,-1,1,0,0,Moseten,B,60,male,6,-15,Pueblo,TRUE,NA
130,13,0,0,0,0,0,0,0,0,0,1,-1,Moseten,B,60,male,6,-15,Pueblo,TRUE,NA
130,18,0,0,0,0,0,0,0,0,0,1,0,Moseten,B,60,male,6,-15,Pueblo,TRUE,NA
130,16,0,0,-1,0,0,0,0,-1,0,1,-1,Moseten,B,60,male,6,-15,Pueblo,TRUE,NA
130,11,1,0,0,1,-1,0,0,1,-1,0,-1,Moseten,B,60,male,6,-15,Pueblo,TRUE,NA
130,7,0,0,0,0,0,1,-1,0,-1,1,0,Moseten,B,60,male,6,-15,Pueblo,TRUE,NA
130,2,1,-1,1,0,0,-1,1,0,0,0,1,Moseten,B,60,male,6,-15,Pueblo,TRUE,NA
130,4,1,0,1,0,0,-1,1,1,-1,0,0,Moseten,B,60,male,6,-15,Pueblo,TRUE,NA
130,17,0,-1,0,-1,0,0,1,0,0,0,1,Moseten,B,60,male,6,-15,Pueblo,TRUE,NA
130,10,1,-1,0,0,0,-1,0,0,0,0,-1,Moseten,B,60,male,6,-15,Pueblo,TRUE,NA
130,5,1,1,0,0,0,0,1,0,1,0,0,Moseten,B,60,male,6,-15,Pueblo,TRUE,NA
201,2,1,1,0,0,0,0,0,1,-1,1,-1,Moseten,J,55,fem,3,400,Pueblo,TRUE,2.333333333
201,16,1,1,-1,0,0,-1,1,0,0,1,0,Moseten,J,55,fem,3,400,Pueblo,TRUE,2.333333333
201,9,1,-1,0,0,0,0,0,-1,1,1,0,Moseten,J,55,fem,3,400,Pueblo,TRUE,2.333333333
201,4,1,0,-1,0,1,-1,1,0,-1,-1,0,Moseten,J,55,fem,3,400,Pueblo,TRUE,2.333333333
201,6,0,0,1,0,1,0,0,0,0,0,1,Moseten,J,55,fem,3,400,Pueblo,TRUE,2.333333333
201,3,1,0,0,0,-1,1,0,0,1,-1,0,Moseten,J,55,fem,3,400,Pueblo,TRUE,2.333333333
201,7,0,1,-1,0,0,0,-1,1,-1,0,1,Moseten,J,55,fem,3,400,Pueblo,TRUE,2.333333333
201,14,0,-1,0,-1,0,0,-1,0,0,1,0,Moseten,J,55,fem,3,400,Pueblo,TRUE,2.333333333
201,5,0,0,0,1,-1,1,-1,-1,0,0,1,Moseten,J,55,fem,3,400,Pueblo,TRUE,2.333333333
201,8,1,-1,0,0,0,-1,0,0,0,0,1,Moseten,J,55,fem,3,400,Pueblo,TRUE,2.333333333
201,1,1,0,-1,0,0,-1,1,1,-1,0,0,Moseten,J,55,fem,3,400,Pueblo,TRUE,2.333333333
201,18,1,0,0,0,1,0,0,1,0,0,0,Moseten,J,55,fem,3,400,Pueblo,TRUE,2.333333333
201,13,1,0,-1,0,0,-1,0,0,1,0,1,Moseten,J,55,fem,3,400,Pueblo,TRUE,2.333333333
201,15,1,-1,0,-1,1,1,-1,0,1,1,0,Moseten,J,55,fem,3,400,Pueblo,TRUE,2.333333333
201,17,0,0,1,-1,1,0,0,0,-1,-1,1,Moseten,J,55,fem,3,400,Pueblo,TRUE,2.333333333
201,10,1,0,-1,1,-1,0,0,0,1,-1,0,Moseten,J,55,fem,3,400,Pueblo,TRUE,2.333333333
201,11,0,0,1,0,0,-1,1,-1,1,0,0,Moseten,J,55,fem,3,400,Pueblo,TRUE,2.333333333
201,12,1,1,-1,0,1,1,0,0,0,1,0,Moseten,J,55,fem,3,400,Pueblo,TRUE,2.333333333
41,18,0,-1,0,0,-1,0,0,0,-1,1,0,Moseten,G,30,fem,7,-800,Pueblo,FALSE,3
41,2,1,-1,0,0,0,0,0,1,-1,0,0,Moseten,G,30,fem,7,-800,Pueblo,FALSE,3
41,16,1,0,0,0,0,1,0,-1,1,0,0,Moseten,G,30,fem,7,-800,Pueblo,FALSE,3
41,10,0,1,0,0,0,1,-1,1,0,0,0,Moseten,G,30,fem,7,-800,Pueblo,FALSE,3
41,6,0,-1,1,-1,0,0,-1,1,0,1,1,Moseten,G,30,fem,7,-800,Pueblo,FALSE,3
41,3,1,1,0,1,0,0,-1,0,0,0,0,Moseten,G,30,fem,7,-800,Pueblo,FALSE,3
41,5,1,-1,1,0,-1,0,0,-1,1,0,0,Moseten,G,30,fem,7,-800,Pueblo,FALSE,3
41,13,0,0,0,-1,0,0,-1,1,-1,1,0,Moseten,G,30,fem,7,-800,Pueblo,FALSE,3
41,11,1,0,0,0,0,-1,1,0,1,1,0,Moseten,G,30,fem,7,-800,Pueblo,FALSE,3
41,8,1,0,0,0,0,0,0,0,0,1,0,Moseten,G,30,fem,7,-800,Pueblo,FALSE,3
41,9,0,-1,1,0,0,1,0,-1,0,0,-1,Moseten,G,30,fem,7,-800,Pueblo,FALSE,3
41,14,0,0,0,1,0,0,1,-1,1,1,0,Moseten,G,30,fem,7,-800,Pueblo,FALSE,3
41,7,0,1,-1,0,0,1,0,-1,0,0,0,Moseten,G,30,fem,7,-800,Pueblo,FALSE,3
41,12,1,0,0,-1,1,0,0,-1,1,0,0,Moseten,G,30,fem,7,-800,Pueblo,FALSE,3
41,4,1,0,-1,1,0,-1,0,0,0,-1,0,Moseten,G,30,fem,7,-800,Pueblo,FALSE,3
41,17,1,1,-1,-1,1,0,-1,0,0,1,1,Moseten,G,30,fem,7,-800,Pueblo,FALSE,3
41,15,1,0,1,0,-1,-1,0,1,-1,1,0,Moseten,G,30,fem,7,-800,Pueblo,FALSE,3
41,1,0,0,1,-1,1,-1,1,0,0,-1,-1,Moseten,G,30,fem,7,-800,Pueblo,FALSE,3
216,10,0,1,-1,0,0,-1,1,0,0,1,0,Moseten,F,45,male,12,2090,Religion,TRUE,3
216,15,1,-1,0,-1,0,0,1,0,0,0,0,Moseten,F,45,male,12,2090,Religion,TRUE,3
216,12,1,0,-1,1,-1,1,0,1,0,-1,0,Moseten,F,45,male,12,2090,Religion,TRUE,3
216,16,0,1,0,0,0,1,0,0,0,0,0,Moseten,F,45,male,12,2090,Religion,TRUE,3
216,18,0,1,-1,0,0,0,0,0,1,0,0,Moseten,F,45,male,12,2090,Religion,TRUE,3
216,6,1,0,-1,1,-1,1,-1,0,0,-1,0,Moseten,F,45,male,12,2090,Religion,TRUE,3
216,1,1,0,1,-1,1,0,1,1,-1,-1,0,Moseten,F,45,male,12,2090,Religion,TRUE,3
216,3,0,0,0,1,-1,-1,1,-1,0,1,0,Moseten,F,45,male,12,2090,Religion,TRUE,3
216,13,1,0,1,-1,1,0,0,0,-1,-1,0,Moseten,F,45,male,12,2090,Religion,TRUE,3
216,5,1,0,1,0,0,0,0,1,0,-1,0,Moseten,F,45,male,12,2090,Religion,TRUE,3
216,14,0,0,0,0,0,0,0,0,0,1,0,Moseten,F,45,male,12,2090,Religion,TRUE,3
216,2,0,-1,0,0,-1,-1,1,0,0,1,0,Moseten,F,45,male,12,2090,Religion,TRUE,3
216,8,1,0,0,1,0,1,0,1,0,0,0,Moseten,F,45,male,12,2090,Religion,TRUE,3
216,17,0,1,-1,0,0,0,0,0,-1,1,0,Moseten,F,45,male,12,2090,Religion,TRUE,3
216,9,1,0,0,-1,1,0,0,-1,1,0,0,Moseten,F,45,male,12,2090,Religion,TRUE,3
216,7,0,0,1,1,-1,1,-1,0,0,0,0,Moseten,F,45,male,12,2090,Religion,TRUE,3
216,11,1,1,0,0,-1,0,0,0,1,-1,0,Moseten,F,45,male,12,2090,Religion,TRUE,3
216,4,1,0,-1,-1,1,0,0,0,-1,0,0,Moseten,F,45,male,12,2090,Religion,TRUE,3
214,10,1,0,-1,1,-1,0,0,0,1,NA,0,Moseten,I,35,male,NA,3700,Religion,TRUE,4.666666667
214,6,1,0,1,0,1,0,0,0,0,NA,-1,Moseten,I,35,male,NA,3700,Religion,TRUE,4.666666667
214,3,1,0,0,0,-1,1,0,0,1,NA,1,Moseten,I,35,male,NA,3700,Religion,TRUE,4.666666667
214,2,1,1,0,0,0,0,0,1,-1,NA,0,Moseten,I,35,male,NA,3700,Religion,TRUE,4.666666667
214,14,0,-1,0,-1,0,0,-1,0,0,NA,-1,Moseten,I,35,male,NA,3700,Religion,TRUE,4.666666667
214,1,1,0,-1,0,0,-1,1,1,-1,NA,0,Moseten,I,35,male,NA,3700,Religion,TRUE,4.666666667
214,4,0,0,-1,0,1,-1,1,0,-1,NA,0,Moseten,I,35,male,NA,3700,Religion,TRUE,4.666666667
214,18,1,0,0,0,1,0,0,1,0,NA,-1,Moseten,I,35,male,NA,3700,Religion,TRUE,4.666666667
214,9,1,-1,0,0,0,0,0,-1,1,NA,0,Moseten,I,35,male,NA,3700,Religion,TRUE,4.666666667
214,17,0,0,1,-1,1,0,0,0,-1,NA,0,Moseten,I,35,male,NA,3700,Religion,TRUE,4.666666667
214,15,1,-1,0,-1,1,1,-1,0,1,NA,0,Moseten,I,35,male,NA,3700,Religion,TRUE,4.666666667
214,12,1,1,-1,0,1,1,0,0,0,NA,1,Moseten,I,35,male,NA,3700,Religion,TRUE,4.666666667
214,5,0,0,0,1,-1,1,-1,-1,0,NA,0,Moseten,I,35,male,NA,3700,Religion,TRUE,4.666666667
214,8,0,-1,0,0,0,-1,0,0,0,NA,0,Moseten,I,35,male,NA,3700,Religion,TRUE,4.666666667
214,7,0,1,-1,0,0,0,-1,1,-1,NA,0,Moseten,I,35,male,NA,3700,Religion,TRUE,4.666666667
214,11,1,0,1,0,0,-1,1,-1,1,NA,1,Moseten,I,35,male,NA,3700,Religion,TRUE,4.666666667
214,13,1,0,-1,0,0,-1,0,0,1,NA,-1,Moseten,I,35,male,NA,3700,Religion,TRUE,4.666666667
214,16,0,1,-1,0,0,-1,1,0,0,NA,0,Moseten,I,35,male,NA,3700,Religion,TRUE,4.666666667
67,11,1,0,1,0,0,-1,1,-1,1,0,1,Moseten,I,25,fem,6,1260,Pueblo,TRUE,4
67,2,1,1,0,0,0,0,0,1,-1,1,-1,Moseten,I,25,fem,6,1260,Pueblo,TRUE,4
67,6,0,0,1,0,1,0,0,0,0,0,0,Moseten,I,25,fem,6,1260,Pueblo,TRUE,4
67,8,0,-1,0,0,0,-1,0,0,0,0,1,Moseten,I,25,fem,6,1260,Pueblo,TRUE,4
67,12,0,1,-1,0,1,1,0,0,0,1,1,Moseten,I,25,fem,6,1260,Pueblo,TRUE,4
67,7,0,1,-1,0,0,0,-1,1,-1,0,1,Moseten,I,25,fem,6,1260,Pueblo,TRUE,4
67,18,1,0,0,0,1,0,0,1,0,0,-1,Moseten,I,25,fem,6,1260,Pueblo,TRUE,4
67,15,1,-1,0,-1,1,1,-1,0,1,1,0,Moseten,I,25,fem,6,1260,Pueblo,TRUE,4
67,1,1,0,-1,0,0,-1,1,1,-1,0,0,Moseten,I,25,fem,6,1260,Pueblo,TRUE,4
67,16,1,1,-1,0,0,-1,1,0,0,1,0,Moseten,I,25,fem,6,1260,Pueblo,TRUE,4
67,13,0,0,-1,0,0,-1,0,0,1,0,0,Moseten,I,25,fem,6,1260,Pueblo,TRUE,4
67,4,1,0,-1,0,1,-1,1,0,-1,-1,0,Moseten,I,25,fem,6,1260,Pueblo,TRUE,4
67,9,1,-1,0,0,0,0,0,-1,1,1,0,Moseten,I,25,fem,6,1260,Pueblo,TRUE,4
67,17,0,0,1,-1,1,0,0,0,-1,-1,1,Moseten,I,25,fem,6,1260,Pueblo,TRUE,4
67,10,0,0,-1,1,-1,0,0,0,1,-1,0,Moseten,I,25,fem,6,1260,Pueblo,TRUE,4
67,3,1,0,0,0,-1,1,0,0,1,-1,1,Moseten,I,25,fem,6,1260,Pueblo,TRUE,4
67,14,0,-1,0,-1,0,0,-1,0,0,1,-1,Moseten,I,25,fem,6,1260,Pueblo,TRUE,4
67,5,0,0,0,1,-1,1,-1,-1,0,0,1,Moseten,I,25,fem,6,1260,Pueblo,TRUE,4
153,1,1,0,1,-1,1,0,1,1,-1,-1,-1,Moseten,F,35,fem,16,-920,Pueblo,TRUE,4
153,5,1,0,1,0,0,0,0,1,0,-1,0,Moseten,F,35,fem,16,-920,Pueblo,TRUE,4
153,3,0,0,0,1,-1,-1,1,-1,0,1,0,Moseten,F,35,fem,16,-920,Pueblo,TRUE,4
153,11,1,1,0,0,-1,0,0,0,1,-1,0,Moseten,F,35,fem,16,-920,Pueblo,TRUE,4
153,6,1,0,-1,1,-1,1,-1,0,0,-1,-1,Moseten,F,35,fem,16,-920,Pueblo,TRUE,4
153,17,0,1,-1,0,0,0,0,0,-1,1,0,Moseten,F,35,fem,16,-920,Pueblo,TRUE,4
153,10,1,1,-1,0,0,-1,1,0,0,1,0,Moseten,F,35,fem,16,-920,Pueblo,TRUE,4
153,2,0,-1,0,0,-1,-1,1,0,0,1,0,Moseten,F,35,fem,16,-920,Pueblo,TRUE,4
153,12,1,0,-1,1,-1,1,0,1,0,-1,0,Moseten,F,35,fem,16,-920,Pueblo,TRUE,4
153,8,1,0,0,1,0,1,0,1,0,0,0,Moseten,F,35,fem,16,-920,Pueblo,TRUE,4
153,14,1,0,0,0,0,0,0,0,0,1,0,Moseten,F,35,fem,16,-920,Pueblo,TRUE,4
153,18,1,1,-1,0,0,0,0,0,1,0,0,Moseten,F,35,fem,16,-920,Pueblo,TRUE,4
153,15,1,-1,0,-1,0,0,1,0,0,0,0,Moseten,F,35,fem,16,-920,Pueblo,TRUE,4
153,16,1,1,0,0,0,1,0,0,0,0,1,Moseten,F,35,fem,16,-920,Pueblo,TRUE,4
153,9,1,0,0,-1,1,0,0,-1,1,0,0,Moseten,F,35,fem,16,-920,Pueblo,TRUE,4
153,13,0,0,1,-1,1,0,0,0,-1,-1,1,Moseten,F,35,fem,16,-920,Pueblo,TRUE,4
153,7,0,0,1,1,-1,1,-1,0,0,0,-1,Moseten,F,35,fem,16,-920,Pueblo,TRUE,4
153,4,0,0,-1,-1,1,0,0,0,-1,0,0,Moseten,F,35,fem,16,-920,Pueblo,TRUE,4
257,10,1,1,0,0,0,1,-1,1,0,NA,1,Moseten,G,50,male,12,3900,Religion,FALSE,3.333333333
257,1,1,0,1,-1,1,-1,1,0,0,NA,-1,Moseten,G,50,male,12,3900,Religion,FALSE,3.333333333
257,5,1,-1,1,0,-1,0,0,-1,1,NA,1,Moseten,G,50,male,12,3900,Religion,FALSE,3.333333333
257,11,1,0,0,0,0,-1,1,0,1,NA,0,Moseten,G,50,male,12,3900,Religion,FALSE,3.333333333
257,13,1,0,0,-1,0,0,-1,1,-1,NA,1,Moseten,G,50,male,12,3900,Religion,FALSE,3.333333333
257,9,0,-1,1,0,0,1,0,-1,0,NA,-1,Moseten,G,50,male,12,3900,Religion,FALSE,3.333333333
257,6,1,-1,1,-1,0,0,-1,1,0,NA,0,Moseten,G,50,male,12,3900,Religion,FALSE,3.333333333
257,12,1,0,0,-1,1,0,0,-1,1,NA,-1,Moseten,G,50,male,12,3900,Religion,FALSE,3.333333333
257,8,1,0,0,0,0,0,0,0,0,NA,0,Moseten,G,50,male,12,3900,Religion,FALSE,3.333333333
257,17,1,1,-1,-1,1,0,-1,0,0,NA,0,Moseten,G,50,male,12,3900,Religion,FALSE,3.333333333
257,14,0,0,0,1,0,0,1,-1,1,NA,-1,Moseten,G,50,male,12,3900,Religion,FALSE,3.333333333
257,7,1,1,-1,0,0,1,0,-1,0,NA,0,Moseten,G,50,male,12,3900,Religion,FALSE,3.333333333
257,16,0,0,0,0,0,1,0,-1,1,NA,-1,Moseten,G,50,male,12,3900,Religion,FALSE,3.333333333
257,4,0,0,-1,1,0,-1,0,0,0,NA,0,Moseten,G,50,male,12,3900,Religion,FALSE,3.333333333
257,15,0,0,1,0,-1,-1,0,1,-1,NA,0,Moseten,G,50,male,12,3900,Religion,FALSE,3.333333333
257,18,0,-1,0,0,-1,0,0,0,-1,NA,1,Moseten,G,50,male,12,3900,Religion,FALSE,3.333333333
257,3,1,1,0,1,0,0,-1,0,0,NA,0,Moseten,G,50,male,12,3900,Religion,FALSE,3.333333333
257,2,0,-1,0,0,0,0,0,1,-1,NA,0,Moseten,G,50,male,12,3900,Religion,FALSE,3.333333333
237,12,1,0,0,1,0,-1,1,0,0,0,0,Moseten,C,50,male,8,-243,Religion,TRUE,0.333333333
237,18,1,1,0,0,0,-1,0,0,0,-1,0,Moseten,C,50,male,8,-243,Religion,TRUE,0.333333333
237,10,1,-1,0,1,0,1,-1,1,-1,-1,-1,Moseten,C,50,male,8,-243,Religion,TRUE,0.333333333
237,1,0,0,0,0,0,-1,1,0,1,1,0,Moseten,C,50,male,8,-243,Religion,TRUE,0.333333333
237,8,1,-1,1,0,0,0,0,0,1,-1,0,Moseten,C,50,male,8,-243,Religion,TRUE,0.333333333
237,13,0,0,1,1,0,0,0,-1,1,1,-1,Moseten,C,50,male,8,-243,Religion,TRUE,0.333333333
237,6,0,-1,0,-1,0,0,-1,0,0,1,0,Moseten,C,50,male,8,-243,Religion,TRUE,0.333333333
237,7,1,0,-1,1,0,0,0,1,-1,-1,1,Moseten,C,50,male,8,-243,Religion,TRUE,0.333333333
237,16,1,0,-1,0,0,1,0,0,1,0,0,Moseten,C,50,male,8,-243,Religion,TRUE,0.333333333
237,11,1,1,0,0,-1,0,0,0,1,-1,0,Moseten,C,50,male,8,-243,Religion,TRUE,0.333333333
237,14,1,0,1,0,0,1,-1,-1,1,0,0,Moseten,C,50,male,8,-243,Religion,TRUE,0.333333333
237,15,1,0,0,0,0,0,0,0,0,-1,0,Moseten,C,50,male,8,-243,Religion,TRUE,0.333333333
