"RID","Order","Chose_R","Loc.SameValley_Diff","Loc.City_Diff","Wealth.High_Diff","Wealth.Med_Diff","Trust.Med_Diff","Trust.High_Diff","Good.Med_Diff","Good.High_Diff","Relig.Other_Diff","Pueblo.Other_Diff","Population","Version","Age","Sex","School_Yrs","NetIncome"
200,2,0,-1,1,0,0,-1,1,0,0,0,1,"Moseten","B",35,"fem",5,-1115
200,3,0,1,0,0,0,1,0,0,0,0,0,"Moseten","B",35,"fem",5,-1115
200,4,1,0,1,0,0,-1,1,1,-1,0,0,"Moseten","B",35,"fem",5,-1115
200,5,0,1,0,0,0,0,1,0,1,0,0,"Moseten","B",35,"fem",5,-1115
200,10,1,-1,0,0,0,-1,0,0,0,0,-1,"Moseten","B",35,"fem",5,-1115
200,11,1,0,0,1,-1,0,0,1,-1,0,-1,"Moseten","B",35,"fem",5,-1115
200,12,0,0,-1,0,1,-1,1,0,-1,-1,0,"Moseten","B",35,"fem",5,-1115
200,9,0,-1,1,0,0,0,-1,1,-1,0,-1,"Moseten","B",35,"fem",5,-1115
200,6,0,0,0,-1,1,-1,1,-1,0,-1,1,"Moseten","B",35,"fem",5,-1115
200,7,1,0,0,0,0,1,-1,0,-1,-1,0,"Moseten","B",35,"fem",5,-1115
200,8,1,-1,1,0,0,0,0,0,-1,0,-1,"Moseten","B",35,"fem",5,-1115
201,11,0,0,1,0,0,-1,1,-1,1,0,0,"Moseten","J",55,"fem",3,400
201,15,1,-1,0,-1,1,1,-1,0,1,1,0,"Moseten","J",55,"fem",3,400
201,12,1,1,-1,0,1,1,0,0,0,1,0,"Moseten","J",55,"fem",3,400
201,13,1,0,-1,0,0,-1,0,0,1,0,1,"Moseten","J",55,"fem",3,400
201,14,0,-1,0,-1,0,0,-1,0,0,1,0,"Moseten","J",55,"fem",3,400
201,2,1,1,0,0,0,0,0,1,-1,1,-1,"Moseten","J",55,"fem",3,400
201,16,1,1,-1,0,0,-1,1,0,0,1,0,"Moseten","J",55,"fem",3,400
201,17,0,0,1,-1,1,0,0,0,-1,-1,1,"Moseten","J",55,"fem",3,400
201,18,1,0,0,0,1,0,0,1,0,0,0,"Moseten","J",55,"fem",3,400
201,10,1,0,-1,1,-1,0,0,0,1,-1,0,"Moseten","J",55,"fem",3,400
201,7,0,1,-1,0,0,0,-1,1,-1,0,1,"Moseten","J",55,"fem",3,400
201,8,1,-1,0,0,0,-1,0,0,0,0,1,"Moseten","J",55,"fem",3,400
201,9,1,-1,0,0,0,0,0,-1,1,1,0,"Moseten","J",55,"fem",3,400
201,5,0,0,0,1,-1,1,-1,-1,0,0,1,"Moseten","J",55,"fem",3,400
201,6,0,0,1,0,1,0,0,0,0,0,1,"Moseten","J",55,"fem",3,400
201,3,1,0,0,0,-1,1,0,0,1,-1,0,"Moseten","J",55,"fem",3,400
201,4,1,0,-1,0,1,-1,1,0,-1,-1,0,"Moseten","J",55,"fem",3,400
201,1,1,0,-1,0,0,-1,1,1,-1,0,0,"Moseten","J",55,"fem",3,400
202,1,0,-1,1,1,-1,1,0,0,-1,1,0,"Moseten","A",40,"male",14,500
202,10,0,-1,0,0,0,-1,0,0,0,0,-1,"Moseten","A",40,"male",14,500
202,12,0,0,-1,0,1,-1,1,0,-1,-1,0,"Moseten","A",40,"male",14,500
202,13,1,0,0,0,0,0,0,0,0,-1,-1,"Moseten","A",40,"male",14,500
202,14,1,1,0,0,0,0,0,-1,1,0,0,"Moseten","A",40,"male",14,500
202,11,1,0,0,1,-1,0,0,1,-1,0,-1,"Moseten","A",40,"male",14,500
202,2,0,-1,1,0,0,-1,1,0,0,0,1,"Moseten","A",40,"male",14,500
202,3,1,1,0,0,0,1,0,0,0,0,0,"Moseten","A",40,"male",14,500
202,4,1,0,1,0,0,-1,1,1,-1,0,0,"Moseten","A",40,"male",14,500
202,5,0,1,0,0,0,0,1,0,1,0,0,"Moseten","A",40,"male",14,500
202,6,1,0,0,-1,1,-1,1,-1,0,-1,1,"Moseten","A",40,"male",14,500
202,7,1,0,0,0,0,1,-1,0,-1,-1,0,"Moseten","A",40,"male",14,500
202,8,1,-1,1,0,0,0,0,0,-1,0,-1,"Moseten","A",40,"male",14,500
202,9,0,-1,1,0,0,0,-1,1,-1,0,-1,"Moseten","A",40,"male",14,500
202,18,1,0,0,0,0,0,0,0,0,-1,0,"Moseten","A",40,"male",14,500
202,15,1,0,0,0,1,1,-1,-1,1,1,0,"Moseten","A",40,"male",14,500
202,16,1,0,-1,0,0,0,0,-1,0,-1,-1,"Moseten","A",40,"male",14,500
202,17,0,-1,0,-1,0,0,1,0,0,0,1,"Moseten","A",40,"male",14,500
205,14,1,0,1,0,0,1,-1,-1,1,0,1,"Intercultural","D",80,"male",2,40
205,11,0,1,0,0,-1,0,0,0,1,1,0,"Intercultural","D",80,"male",2,40
205,12,1,0,0,1,0,-1,1,0,0,0,0,"Intercultural","D",80,"male",2,40
205,13,1,0,1,1,0,0,0,-1,1,-1,0,"Intercultural","D",80,"male",2,40
205,18,0,1,0,0,0,-1,0,0,0,1,-1,"Intercultural","D",80,"male",2,40
205,15,0,0,0,0,0,0,0,0,0,1,0,"Intercultural","D",80,"male",2,40
205,16,1,0,-1,0,0,1,0,0,1,0,0,"Intercultural","D",80,"male",2,40
205,17,0,-1,1,0,0,1,-1,0,0,-1,0,"Intercultural","D",80,"male",2,40
205,1,1,0,0,0,0,-1,1,0,1,-1,1,"Intercultural","D",80,"male",2,40
205,10,0,-1,0,1,0,1,-1,1,-1,1,0,"Intercultural","D",80,"male",2,40
205,6,1,-1,0,-1,0,0,-1,0,0,-1,1,"Intercultural","D",80,"male",2,40
205,7,0,0,-1,1,0,0,0,1,-1,1,0,"Intercultural","D",80,"male",2,40
205,8,0,-1,1,0,0,0,0,0,1,1,0,"Intercultural","D",80,"male",2,40
205,9,1,1,0,0,0,0,0,1,-1,-1,0,"Intercultural","D",80,"male",2,40
205,5,0,0,0,0,0,0,-1,-1,0,1,1,"Intercultural","D",80,"male",2,40
205,2,0,0,0,-1,0,1,0,-1,0,1,-1,"Intercultural","D",80,"male",2,40
205,3,0,1,-1,0,0,0,-1,-1,1,0,0,"Intercultural","D",80,"male",2,40
205,4,0,1,0,1,-1,-1,0,1,-1,0,1,"Intercultural","D",80,"male",2,40
206,6,0,0,1,0,1,0,0,0,0,0,1,"Moseten","I",35,"fem",3,240
206,7,1,1,-1,0,0,0,-1,1,-1,0,1,"Moseten","I",35,"fem",3,240
206,8,0,-1,0,0,0,-1,0,0,0,0,1,"Moseten","I",35,"fem",3,240
206,9,0,-1,0,0,0,0,0,-1,1,1,0,"Moseten","I",35,"fem",3,240
206,13,0,0,-1,0,0,-1,0,0,1,0,1,"Moseten","I",35,"fem",3,240
206,2,1,1,0,0,0,0,0,1,-1,1,-1,"Moseten","I",35,"fem",3,240
206,3,1,0,0,0,-1,1,0,0,1,-1,0,"Moseten","I",35,"fem",3,240
206,4,0,0,-1,0,1,-1,1,0,-1,-1,0,"Moseten","I",35,"fem",3,240
206,5,0,0,0,1,-1,1,-1,-1,0,0,1,"Moseten","I",35,"fem",3,240
206,1,0,0,-1,0,0,-1,1,1,-1,0,0,"Moseten","I",35,"fem",3,240
206,10,0,0,-1,1,-1,0,0,0,1,-1,0,"Moseten","I",35,"fem",3,240
206,11,1,0,1,0,0,-1,1,-1,1,0,0,"Moseten","I",35,"fem",3,240
206,12,1,1,-1,0,1,1,0,0,0,1,0,"Moseten","I",35,"fem",3,240
206,17,1,0,1,-1,1,0,0,0,-1,-1,1,"Moseten","I",35,"fem",3,240
206,14,0,-1,0,-1,0,0,-1,0,0,1,0,"Moseten","I",35,"fem",3,240
206,15,0,-1,0,-1,1,1,-1,0,1,1,0,"Moseten","I",35,"fem",3,240
206,16,0,1,-1,0,0,-1,1,0,0,1,0,"Moseten","I",35,"fem",3,240
206,18,1,0,0,0,1,0,0,1,0,0,0,"Moseten","I",35,"fem",3,240
208,1,0,0,0,0,0,-1,1,0,1,1,1,"Moseten","D",50,"fem",1,205
208,15,0,0,0,0,0,0,0,0,0,-1,0,"Moseten","D",50,"fem",1,205
208,16,0,0,-1,0,0,1,0,0,1,0,0,"Moseten","D",50,"fem",1,205
208,17,1,-1,1,0,0,1,-1,0,0,1,0,"Moseten","D",50,"fem",1,205
208,18,1,1,0,0,0,-1,0,0,0,-1,-1,"Moseten","D",50,"fem",1,205
208,2,1,0,0,-1,0,1,0,-1,0,-1,-1,"Moseten","D",50,"fem",1,205
208,3,0,1,-1,0,0,0,-1,-1,1,0,0,"Moseten","D",50,"fem",1,205
208,4,1,1,0,1,-1,-1,0,1,-1,0,1,"Moseten","D",50,"fem",1,205
208,5,0,0,0,0,0,0,-1,-1,0,-1,1,"Moseten","D",50,"fem",1,205
208,10,0,-1,0,1,0,1,-1,1,-1,-1,0,"Moseten","D",50,"fem",1,205
208,11,0,1,0,0,-1,0,0,0,1,-1,0,"Moseten","D",50,"fem",1,205
208,12,1,0,0,1,0,-1,1,0,0,0,0,"Moseten","D",50,"fem",1,205
208,13,0,0,1,1,0,0,0,-1,1,1,0,"Moseten","D",50,"fem",1,205
208,14,0,0,1,0,0,1,-1,-1,1,0,1,"Moseten","D",50,"fem",1,205
208,8,0,-1,1,0,0,0,0,0,1,-1,0,"Moseten","D",50,"fem",1,205
208,9,1,1,0,0,0,0,0,1,-1,1,0,"Moseten","D",50,"fem",1,205
208,6,0,-1,0,-1,0,0,-1,0,0,1,1,"Moseten","D",50,"fem",1,205
208,7,0,0,-1,1,0,0,0,1,-1,-1,0,"Moseten","D",50,"fem",1,205
209,8,1,-1,1,0,0,0,0,0,1,-1,1,"Moseten","C",45,"fem",12,1000
209,12,1,0,0,1,0,-1,1,0,0,0,0,"Moseten","C",45,"fem",12,1000
209,13,0,0,1,1,0,0,0,-1,1,1,0,"Moseten","C",45,"fem",12,1000
209,9,0,1,0,0,0,0,0,1,-1,1,0,"Moseten","C",45,"fem",12,1000
209,11,1,1,0,0,-1,0,0,0,1,-1,-1,"Moseten","C",45,"fem",12,1000
209,16,1,0,-1,0,0,1,0,0,1,0,1,"Moseten","C",45,"fem",12,1000
209,17,1,-1,1,0,0,1,-1,0,0,1,0,"Moseten","C",45,"fem",12,1000
209,14,0,0,1,0,0,1,-1,-1,1,0,0,"Moseten","C",45,"fem",12,1000
209,15,1,0,0,0,0,0,0,0,0,-1,-1,"Moseten","C",45,"fem",12,1000
209,6,0,-1,0,-1,0,0,-1,0,0,1,0,"Moseten","C",45,"fem",12,1000
209,7,0,0,-1,1,0,0,0,1,-1,-1,0,"Moseten","C",45,"fem",12,1000
209,1,0,0,0,0,0,-1,1,0,1,1,0,"Moseten","C",45,"fem",12,1000
209,10,1,-1,0,1,0,1,-1,1,-1,-1,1,"Moseten","C",45,"fem",12,1000
209,2,1,0,0,-1,0,1,0,-1,0,-1,0,"Moseten","C",45,"fem",12,1000
209,3,0,1,-1,0,0,0,-1,-1,1,0,-1,"Moseten","C",45,"fem",12,1000
209,4,0,1,0,1,-1,-1,0,1,-1,0,1,"Moseten","C",45,"fem",12,1000
209,18,1,1,0,0,0,-1,0,0,0,-1,0,"Moseten","C",45,"fem",12,1000
209,5,1,0,0,0,0,0,-1,-1,0,-1,0,"Moseten","C",45,"fem",12,1000
213,1,1,0,1,-1,1,-1,1,0,0,-1,-1,"Moseten","G",40,"male",11,4220
213,10,1,1,0,0,0,1,-1,1,0,0,0,"Moseten","G",40,"male",11,4220
213,11,1,0,0,0,0,-1,1,0,1,1,0,"Moseten","G",40,"male",11,4220
213,13,0,0,0,-1,0,0,-1,1,-1,1,0,"Moseten","G",40,"male",11,4220
213,14,0,0,0,1,0,0,1,-1,1,1,0,"Moseten","G",40,"male",11,4220
213,15,1,0,1,0,-1,-1,0,1,-1,1,0,"Moseten","G",40,"male",11,4220
213,12,1,0,0,-1,1,0,0,-1,1,0,0,"Moseten","G",40,"male",11,4220
213,4,1,0,-1,1,0,-1,0,0,0,-1,0,"Moseten","G",40,"male",11,4220
213,5,1,-1,1,0,-1,0,0,-1,1,0,0,"Moseten","G",40,"male",11,4220
213,6,1,-1,1,-1,0,0,-1,1,0,1,1,"Moseten","G",40,"male",11,4220
213,7,1,1,-1,0,0,1,0,-1,0,0,0,"Moseten","G",40,"male",11,4220
213,8,0,0,0,0,0,0,0,0,0,1,0,"Moseten","G",40,"male",11,4220
213,9,1,-1,1,0,0,1,0,-1,0,0,-1,"Moseten","G",40,"male",11,4220
213,18,0,-1,0,0,-1,0,0,0,-1,1,0,"Moseten","G",40,"male",11,4220
213,2,0,-1,0,0,0,0,0,1,-1,0,0,"Moseten","G",40,"male",11,4220
213,16,0,0,0,0,0,1,0,-1,1,0,0,"Moseten","G",40,"male",11,4220
213,17,1,1,-1,-1,1,0,-1,0,0,1,1,"Moseten","G",40,"male",11,4220
213,3,0,1,0,1,0,0,-1,0,0,0,0,"Moseten","G",40,"male",11,4220
214,1,1,0,-1,0,0,-1,1,1,-1,NA,0,"Moseten","I",35,"male",NA,3700
214,10,1,0,-1,1,-1,0,0,0,1,NA,0,"Moseten","I",35,"male",NA,3700
214,15,1,-1,0,-1,1,1,-1,0,1,NA,0,"Moseten","I",35,"male",NA,3700
214,16,0,1,-1,0,0,-1,1,0,0,NA,0,"Moseten","I",35,"male",NA,3700
214,17,0,0,1,-1,1,0,0,0,-1,NA,0,"Moseten","I",35,"male",NA,3700
214,18,1,0,0,0,1,0,0,1,0,NA,-1,"Moseten","I",35,"male",NA,3700
214,2,1,1,0,0,0,0,0,1,-1,NA,0,"Moseten","I",35,"male",NA,3700
214,3,1,0,0,0,-1,1,0,0,1,NA,1,"Moseten","I",35,"male",NA,3700
214,4,0,0,-1,0,1,-1,1,0,-1,NA,0,"Moseten","I",35,"male",NA,3700
214,5,0,0,0,1,-1,1,-1,-1,0,NA,0,"Moseten","I",35,"male",NA,3700
214,6,1,0,1,0,1,0,0,0,0,NA,-1,"Moseten","I",35,"male",NA,3700
214,11,1,0,1,0,0,-1,1,-1,1,NA,1,"Moseten","I",35,"male",NA,3700
214,12,1,1,-1,0,1,1,0,0,0,NA,1,"Moseten","I",35,"male",NA,3700
214,13,1,0,-1,0,0,-1,0,0,1,NA,-1,"Moseten","I",35,"male",NA,3700
214,14,0,-1,0,-1,0,0,-1,0,0,NA,-1,"Moseten","I",35,"male",NA,3700
214,7,0,1,-1,0,0,0,-1,1,-1,NA,0,"Moseten","I",35,"male",NA,3700
214,8,0,-1,0,0,0,-1,0,0,0,NA,0,"Moseten","I",35,"male",NA,3700
214,9,1,-1,0,0,0,0,0,-1,1,NA,0,"Moseten","I",35,"male",NA,3700
216,11,1,1,0,0,-1,0,0,0,1,-1,0,"Moseten","F",45,"male",12,2090
216,15,1,-1,0,-1,0,0,1,0,0,0,0,"Moseten","F",45,"male",12,2090
216,12,1,0,-1,1,-1,1,0,1,0,-1,0,"Moseten","F",45,"male",12,2090
216,13,1,0,1,-1,1,0,0,0,-1,-1,0,"Moseten","F",45,"male",12,2090
216,14,0,0,0,0,0,0,0,0,0,1,0,"Moseten","F",45,"male",12,2090
216,2,0,-1,0,0,-1,-1,1,0,0,1,0,"Moseten","F",45,"male",12,2090
216,16,0,1,0,0,0,1,0,0,0,0,0,"Moseten","F",45,"male",12,2090
216,17,0,1,-1,0,0,0,0,0,-1,1,0,"Moseten","F",45,"male",12,2090
216,18,0,1,-1,0,0,0,0,0,1,0,0,"Moseten","F",45,"male",12,2090
216,6,1,0,-1,1,-1,1,-1,0,0,-1,0,"Moseten","F",45,"male",12,2090
216,7,0,0,1,1,-1,1,-1,0,0,0,0,"Moseten","F",45,"male",12,2090
216,8,1,0,0,1,0,1,0,1,0,0,0,"Moseten","F",45,"male",12,2090
216,9,1,0,0,-1,1,0,0,-1,1,0,0,"Moseten","F",45,"male",12,2090
216,5,1,0,1,0,0,0,0,1,0,-1,0,"Moseten","F",45,"male",12,2090
216,1,1,0,1,-1,1,0,1,1,-1,-1,0,"Moseten","F",45,"male",12,2090
216,3,0,0,0,1,-1,-1,1,-1,0,1,0,"Moseten","F",45,"male",12,2090
216,4,1,0,-1,-1,1,0,0,0,-1,0,0,"Moseten","F",45,"male",12,2090
216,10,0,1,-1,0,0,-1,1,0,0,1,0,"Moseten","F",45,"male",12,2090
221,1,1,0,0,0,0,-1,1,0,1,-1,0,"Moseten","D",60,"male",6,2650
221,10,0,-1,0,1,0,1,-1,1,-1,1,-1,"Moseten","D",60,"male",6,2650
221,12,0,0,0,1,0,-1,1,0,0,0,0,"Moseten","D",60,"male",6,2650
221,13,1,0,1,1,0,0,0,-1,1,-1,-1,"Moseten","D",60,"male",6,2650
221,14,0,0,1,0,0,1,-1,-1,1,0,0,"Moseten","D",60,"male",6,2650
221,11,0,1,0,0,-1,0,0,0,1,1,0,"Moseten","D",60,"male",6,2650
221,2,1,0,0,-1,0,1,0,-1,0,1,0,"Moseten","D",60,"male",6,2650
221,3,1,1,-1,0,0,0,-1,-1,1,0,0,"Moseten","D",60,"male",6,2650
221,4,0,1,0,1,-1,-1,0,1,-1,0,0,"Moseten","D",60,"male",6,2650
221,5,0,0,0,0,0,0,-1,-1,0,1,0,"Moseten","D",60,"male",6,2650
221,6,0,-1,0,-1,0,0,-1,0,0,-1,0,"Moseten","D",60,"male",6,2650
221,7,0,0,-1,1,0,0,0,1,-1,1,1,"Moseten","D",60,"male",6,2650
221,8,0,-1,1,0,0,0,0,0,1,1,0,"Moseten","D",60,"male",6,2650
221,9,1,1,0,0,0,0,0,1,-1,-1,1,"Moseten","D",60,"male",6,2650
221,18,0,1,0,0,0,-1,0,0,0,1,0,"Moseten","D",60,"male",6,2650
221,15,0,0,0,0,0,0,0,0,0,1,0,"Moseten","D",60,"male",6,2650
221,16,1,0,-1,0,0,1,0,0,1,0,0,"Moseten","D",60,"male",6,2650
221,17,1,-1,1,0,0,1,-1,0,0,-1,-1,"Moseten","D",60,"male",6,2650
222,6,0,-1,1,-1,0,0,-1,1,0,1,0,"Moseten","G",30,"fem",12,1730
222,15,0,0,1,0,-1,-1,0,1,-1,1,0,"Moseten","G",30,"fem",12,1730
222,16,0,0,0,0,0,1,0,-1,1,0,0,"Moseten","G",30,"fem",12,1730
222,17,0,1,-1,-1,1,0,-1,0,0,1,0,"Moseten","G",30,"fem",12,1730
222,18,0,-1,0,0,-1,0,0,0,-1,1,0,"Moseten","G",30,"fem",12,1730
222,2,0,-1,0,0,0,0,0,1,-1,0,1,"Moseten","G",30,"fem",12,1730
222,3,0,1,0,1,0,0,-1,0,0,0,1,"Moseten","G",30,"fem",12,1730
222,4,1,0,-1,1,0,-1,0,0,0,-1,0,"Moseten","G",30,"fem",12,1730
222,5,1,-1,1,0,-1,0,0,-1,1,0,-1,"Moseten","G",30,"fem",12,1730
222,1,1,0,1,-1,1,-1,1,0,0,-1,0,"Moseten","G",30,"fem",12,1730
222,7,1,1,-1,0,0,1,0,-1,0,0,-1,"Moseten","G",30,"fem",12,1730
222,8,0,0,0,0,0,0,0,0,0,1,1,"Moseten","G",30,"fem",12,1730
222,9,0,-1,1,0,0,1,0,-1,0,0,0,"Moseten","G",30,"fem",12,1730
222,13,1,0,0,-1,0,0,-1,1,-1,1,0,"Moseten","G",30,"fem",12,1730
222,14,0,0,0,1,0,0,1,-1,1,1,1,"Moseten","G",30,"fem",12,1730
222,10,1,1,0,0,0,1,-1,1,0,0,0,"Moseten","G",30,"fem",12,1730
222,11,0,0,0,0,0,-1,1,0,1,1,0,"Moseten","G",30,"fem",12,1730
222,12,0,0,0,-1,1,0,0,-1,1,0,0,"Moseten","G",30,"fem",12,1730
223,14,1,1,0,0,0,0,0,-1,1,0,0,"Moseten","A",50,"male",8,1650
223,11,0,0,0,1,-1,0,0,1,-1,0,-1,"Moseten","A",50,"male",8,1650
223,12,0,0,-1,0,1,-1,1,0,-1,-1,0,"Moseten","A",50,"male",8,1650
223,13,1,0,0,0,0,0,0,0,0,-1,-1,"Moseten","A",50,"male",8,1650
223,18,1,0,0,0,0,0,0,0,0,-1,0,"Moseten","A",50,"male",8,1650
223,15,0,0,0,0,1,1,-1,-1,1,1,0,"Moseten","A",50,"male",8,1650
223,16,1,0,-1,0,0,0,0,-1,0,-1,-1,"Moseten","A",50,"male",8,1650
223,17,1,-1,0,-1,0,0,1,0,0,0,1,"Moseten","A",50,"male",8,1650
223,1,0,-1,1,1,-1,1,0,0,-1,1,0,"Moseten","A",50,"male",8,1650
223,10,1,-1,0,0,0,-1,0,0,0,0,-1,"Moseten","A",50,"male",8,1650
223,5,1,1,0,0,0,0,1,0,1,0,0,"Moseten","A",50,"male",8,1650
223,6,0,0,0,-1,1,-1,1,-1,0,-1,1,"Moseten","A",50,"male",8,1650
223,7,0,0,0,0,0,1,-1,0,-1,-1,0,"Moseten","A",50,"male",8,1650
223,8,1,-1,1,0,0,0,0,0,-1,0,-1,"Moseten","A",50,"male",8,1650
223,9,0,-1,1,0,0,0,-1,1,-1,0,-1,"Moseten","A",50,"male",8,1650
223,2,1,-1,1,0,0,-1,1,0,0,0,1,"Moseten","A",50,"male",8,1650
223,3,1,1,0,0,0,1,0,0,0,0,0,"Moseten","A",50,"male",8,1650
223,4,1,0,1,0,0,-1,1,1,-1,0,0,"Moseten","A",50,"male",8,1650
226,7,1,1,-1,0,0,1,0,-1,0,0,-1,"Moseten","G",25,"fem",5,500
226,13,0,0,0,-1,0,0,-1,1,-1,1,0,"Moseten","G",25,"fem",5,500
226,8,0,0,0,0,0,0,0,0,0,1,1,"Moseten","G",25,"fem",5,500
226,9,1,-1,1,0,0,1,0,-1,0,0,0,"Moseten","G",25,"fem",5,500
226,12,1,0,0,-1,1,0,0,-1,1,0,0,"Moseten","G",25,"fem",5,500
226,2,0,-1,0,0,0,0,0,1,-1,0,0,"Moseten","G",25,"fem",5,500
226,3,0,1,0,1,0,0,-1,0,0,0,0,"Moseten","G",25,"fem",5,500
226,4,1,0,-1,1,0,-1,0,0,0,-1,-1,"Moseten","G",25,"fem",5,500
226,5,0,-1,1,0,-1,0,0,-1,1,0,0,"Moseten","G",25,"fem",5,500
226,6,0,-1,1,-1,0,0,-1,1,0,1,-1,"Moseten","G",25,"fem",5,500
226,1,1,0,1,-1,1,-1,1,0,0,-1,0,"Moseten","G",25,"fem",5,500
226,10,0,1,0,0,0,1,-1,1,0,0,0,"Moseten","G",25,"fem",5,500
226,11,1,0,0,0,0,-1,1,0,1,1,1,"Moseten","G",25,"fem",5,500
226,16,1,0,0,0,0,1,0,-1,1,0,0,"Moseten","G",25,"fem",5,500
226,17,0,1,-1,-1,1,0,-1,0,0,1,-1,"Moseten","G",25,"fem",5,500
226,14,0,0,0,1,0,0,1,-1,1,1,0,"Moseten","G",25,"fem",5,500
226,15,0,0,1,0,-1,-1,0,1,-1,1,1,"Moseten","G",25,"fem",5,500
226,18,1,-1,0,0,-1,0,0,0,-1,1,0,"Moseten","G",25,"fem",5,500
228,1,0,-1,1,1,-1,1,0,0,-1,-1,0,"Intercultural","A",25,"fem",12,775
228,10,0,-1,0,0,0,-1,0,0,0,0,0,"Intercultural","A",25,"fem",12,775
228,16,0,0,-1,0,0,0,0,-1,0,1,0,"Intercultural","A",25,"fem",12,775
228,17,1,-1,0,-1,0,0,1,0,0,0,0,"Intercultural","A",25,"fem",12,775
228,18,0,0,0,0,0,0,0,0,0,1,0,"Intercultural","A",25,"fem",12,775
228,2,1,-1,1,0,0,-1,1,0,0,0,0,"Intercultural","A",25,"fem",12,775
228,3,0,1,0,0,0,1,0,0,0,0,0,"Intercultural","A",25,"fem",12,775
228,4,0,0,1,0,0,-1,1,1,-1,0,0,"Intercultural","A",25,"fem",12,775
228,5,1,1,0,0,0,0,1,0,1,0,0,"Intercultural","A",25,"fem",12,775
228,6,0,0,0,-1,1,-1,1,-1,0,1,0,"Intercultural","A",25,"fem",12,775
228,11,0,0,0,1,-1,0,0,1,-1,0,0,"Intercultural","A",25,"fem",12,775
228,12,0,0,-1,0,1,-1,1,0,-1,1,0,"Intercultural","A",25,"fem",12,775
228,13,0,0,0,0,0,0,0,0,0,1,0,"Intercultural","A",25,"fem",12,775
228,14,1,1,0,0,0,0,0,-1,1,0,-1,"Intercultural","A",25,"fem",12,775
228,15,1,0,0,0,1,1,-1,-1,1,-1,0,"Intercultural","A",25,"fem",12,775
228,7,0,0,0,0,0,1,-1,0,-1,1,1,"Intercultural","A",25,"fem",12,775
228,8,0,-1,1,0,0,0,0,0,-1,0,0,"Intercultural","A",25,"fem",12,775
228,9,0,-1,1,0,0,0,-1,1,-1,0,0,"Intercultural","A",25,"fem",12,775
231,7,0,1,-1,0,0,1,0,-1,0,0,-1,"Moseten","G",40,"fem",6,5000
231,14,0,0,0,1,0,0,1,-1,1,1,1,"Moseten","G",40,"fem",6,5000
231,8,0,0,0,0,0,0,0,0,0,1,1,"Moseten","G",40,"fem",6,5000
231,9,0,-1,1,0,0,1,0,-1,0,0,0,"Moseten","G",40,"fem",6,5000
231,13,0,0,0,-1,0,0,-1,1,-1,1,0,"Moseten","G",40,"fem",6,5000
231,18,0,-1,0,0,-1,0,0,0,-1,1,0,"Moseten","G",40,"fem",6,5000
231,15,0,0,1,0,-1,-1,0,1,-1,1,0,"Moseten","G",40,"fem",6,5000
231,16,0,0,0,0,0,1,0,-1,1,0,0,"Moseten","G",40,"fem",6,5000
231,17,0,1,-1,-1,1,0,-1,0,0,1,0,"Moseten","G",40,"fem",6,5000
231,1,0,0,1,-1,1,-1,1,0,0,-1,0,"Moseten","G",40,"fem",6,5000
231,10,1,1,0,0,0,1,-1,1,0,0,0,"Moseten","G",40,"fem",6,5000
231,11,1,0,0,0,0,-1,1,0,1,1,0,"Moseten","G",40,"fem",6,5000
231,12,0,0,0,-1,1,0,0,-1,1,0,0,"Moseten","G",40,"fem",6,5000
231,4,1,0,-1,1,0,-1,0,0,0,-1,0,"Moseten","G",40,"fem",6,5000
231,5,1,-1,1,0,-1,0,0,-1,1,0,-1,"Moseten","G",40,"fem",6,5000
231,2,1,-1,0,0,0,0,0,1,-1,0,1,"Moseten","G",40,"fem",6,5000
231,3,0,1,0,1,0,0,-1,0,0,0,1,"Moseten","G",40,"fem",6,5000
231,6,1,-1,1,-1,0,0,-1,1,0,1,0,"Moseten","G",40,"fem",6,5000
232,1,1,0,0,0,0,-1,1,0,1,1,-1,"Moseten","D",30,"fem",12,-250
232,10,1,-1,0,1,0,1,-1,1,-1,-1,0,"Moseten","D",30,"fem",12,-250
232,12,0,0,0,1,0,-1,1,0,0,0,0,"Moseten","D",30,"fem",12,-250
232,13,0,0,1,1,0,0,0,-1,1,1,0,"Moseten","D",30,"fem",12,-250
232,14,0,0,1,0,0,1,-1,-1,1,0,0,"Moseten","D",30,"fem",12,-250
232,11,0,1,0,0,-1,0,0,0,1,-1,1,"Moseten","D",30,"fem",12,-250
232,3,0,1,-1,0,0,0,-1,-1,1,0,0,"Moseten","D",30,"fem",12,-250
232,4,0,1,0,1,-1,-1,0,1,-1,0,-1,"Moseten","D",30,"fem",12,-250
232,5,0,0,0,0,0,0,-1,-1,0,-1,0,"Moseten","D",30,"fem",12,-250
232,6,0,-1,0,-1,0,0,-1,0,0,1,0,"Moseten","D",30,"fem",12,-250
232,7,0,0,-1,1,0,0,0,1,-1,-1,0,"Moseten","D",30,"fem",12,-250
232,8,1,-1,1,0,0,0,0,0,1,-1,0,"Moseten","D",30,"fem",12,-250
232,9,0,1,0,0,0,0,0,1,-1,1,0,"Moseten","D",30,"fem",12,-250
232,18,1,1,0,0,0,-1,0,0,0,-1,0,"Moseten","D",30,"fem",12,-250
232,15,0,0,0,0,0,0,0,0,0,-1,1,"Moseten","D",30,"fem",12,-250
232,16,1,0,-1,0,0,1,0,0,1,0,-1,"Moseten","D",30,"fem",12,-250
